AGE,GENDER,POLICYSTATUS,CATEGORY,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
57,0,1,3,1,26,1.05,1.46,1702000,242400
36,1,1,3,1,15,1.16,1.46,6393000,140700
63,1,0,3,1,22,1.14,1.46,6531000,335900
57,0,0,3,1,26,1.09,1.46,2255000,300200
60,1,1,3,1,21,1.17,1.46,2510000,249500
77,0,1,3,1,24,1.13,1.46,3596000,309400
57,0,1,3,1,23,1.12,1.46,4123000,153400
78,0,1,3,1,30,1.16,1.46,5732000,163200
80,1,0,3,1,20,1.2,1.46,1383000,312600
64,0,1,3,1,22,1.06,1.46,5663000,267500
63,0,0,3,1,28,1.03,1.46,9146000,167400
70,1,0,3,1,20,1.04,1.46,5872000,166100
80,0,1,3,1,30,1.12,1.46,5104000,390900
72,0,0,3,1,28,1.14,1.46,6426000,205700
80,1,0,3,1,21,1.16,1.46,8379000,267900
50,1,1,3,1,16,1.19,1.46,9836000,222700
78,1,0,3,1,21,1.1,1.46,1702000,369700
51,0,0,3,1,21,1.12,1.46,5118000,305700
74,0,0,3,1,29,1.17,1.46,724000,395500
73,1,1,3,1,26,1.09,1.46,8557000,380200
22,0,1,3,1,19,1.05,1.46,7683000,259200
51,1,1,3,1,24,1.19,1.46,119000,232800
78,0,1,3,1,29,1.04,1.46,4297000,334500
73,1,1,3,1,27,1.18,1.46,8512000,284800
59,1,0,3,1,30,1.03,1.46,8873000,134700
39,0,0,3,1,17,1.09,1.46,3814000,274200
79,0,1,3,1,22,1.19,1.46,3342000,267500
69,1,0,3,1,24,1.12,1.46,2284000,192200
73,0,1,3,1,24,1.06,1.46,7228000,210000
55,1,1,3,1,24,1.06,1.46,9144000,338800
78,1,1,3,1,22,1.1,1.46,66000,375200
72,1,0,3,1,28,1.14,1.46,1378000,231200
24,1,1,3,1,17,1.14,1.46,6167000,214800
80,0,0,3,1,22,1.16,1.46,8555000,321900
69,1,1,3,1,24,1.15,1.46,5655000,173800
57,1,1,3,1,21,1.11,1.46,7750000,137900
74,0,1,3,1,23,1.08,1.46,7716000,301900
43,0,0,3,1,15,1.18,1.46,881000,298600
20,1,0,3,1,19,1.08,1.46,8330000,217100
65,1,0,3,1,28,1.11,1.46,3727000,175300
72,1,0,3,1,28,1.12,1.46,7395000,264000
52,1,1,3,1,23,1.15,1.46,1807000,175500
56,0,1,3,1,28,1.15,1.46,4277000,203500
21,0,1,3,1,16,1.06,1.46,7507000,227300
56,0,1,3,1,24,1.2,1.46,9828000,125900
57,0,0,3,1,23,1.05,1.46,5382000,237300
29,0,0,3,1,18,1.09,1.46,6042000,325000
72,0,0,3,1,28,1.17,1.46,2220000,288000
53,1,1,3,1,23,1.05,1.46,9857000,207900
48,1,1,3,1,18,1.1,1.46,1026000,301700
55,1,0,3,1,29,1.1,1.46,6789000,279900
68,1,1,3,1,25,1.14,1.46,4341000,187100
54,1,0,3,1,22,1.12,1.46,8185000,255700
76,0,1,3,1,27,1.06,1.46,6545000,180100
26,0,1,3,1,17,1.04,1.46,6175000,289000
54,0,1,3,1,22,1.11,1.46,8048000,278600
64,1,1,3,1,24,1.05,1.46,2197000,104500
43,1,1,3,1,17,1.13,1.46,9934000,206200
63,1,0,3,1,24,1.12,1.46,5166000,250600
42,1,1,3,1,16,1.05,1.46,7343000,232700
42,1,0,3,1,15,1.06,1.46,5890000,212600
67,1,0,3,1,21,1.07,1.46,7821000,357300
60,1,0,3,1,27,1.12,1.46,815000,329300
48,0,0,3,1,18,1.03,1.46,9699000,115800
46,0,1,3,1,18,1.14,1.46,7066000,123700
62,1,0,3,1,20,1.12,1.46,7582000,384800
52,0,0,3,1,28,1.03,1.46,2519000,379000
20,1,0,3,1,18,1.2,1.46,8729000,342900
69,0,1,3,1,23,1.06,1.46,9058000,301500
80,1,0,3,1,21,1.14,1.46,4019000,195200
80,0,0,3,1,27,1.14,1.46,3514000,120800
34,0,1,3,1,15,1.2,1.46,4108000,296200
56,0,0,3,1,24,1.08,1.46,6969000,274500
24,1,0,3,1,19,1.13,1.46,4137000,129000
61,0,1,3,1,26,1.11,1.46,4379000,216200
80,1,1,3,1,28,1.12,1.46,2732000,353400
74,0,0,3,1,27,1.07,1.46,2310000,303600
79,1,1,3,1,21,1.19,1.46,604000,354100
50,1,0,3,1,16,1.09,1.46,327000,167000
71,1,1,3,1,20,1.09,1.46,7856000,282200
61,1,1,3,1,22,1.08,1.46,5998000,315100
46,0,0,3,1,15,1.03,1.46,5667000,107000
74,1,1,3,1,30,1.19,1.46,2462000,185600
39,1,1,3,1,19,1.06,1.46,1785000,376100
36,0,1,3,1,19,1.05,1.46,680000,128500
34,1,1,3,1,17,1.1,1.46,9048000,156900
57,0,1,3,1,29,1.14,1.46,2164000,246500
80,1,1,3,1,29,1.12,1.46,1318000,182800
65,0,0,3,1,24,1.19,1.46,2193000,202100
58,0,1,3,1,27,1.09,1.46,4565000,245400
34,0,0,3,1,19,1.14,1.46,9027000,301300
49,0,0,3,1,18,1.09,1.46,1860000,383200
46,0,0,3,1,16,1.06,1.46,6955000,180600
74,0,0,3,1,22,1.12,1.46,5367000,388100
65,1,1,3,1,24,1.05,1.46,749000,153300
56,0,1,3,1,29,1.03,1.46,3743000,295100
51,0,1,3,1,25,1.08,1.46,8852000,133000
66,0,0,3,1,27,1.04,1.46,5420000,340300
60,1,0,3,1,21,1.17,1.46,4519000,396300
80,0,0,3,1,23,1.14,1.46,1572000,191500
76,1,0,3,1,30,1.1,1.46,1584000,248300
50,1,0,3,1,19,1.14,1.46,150000,358700
63,1,0,3,1,20,1.13,1.46,498000,190000
62,1,1,3,1,25,1.13,1.46,4239000,155700
58,0,0,3,1,28,1.09,1.46,4024000,129000
63,0,1,3,1,25,1.04,1.46,5005000,294800
62,0,0,3,1,25,1.18,1.46,3847000,112400
26,1,0,3,1,16,1.08,1.46,8731000,123700
55,0,0,3,1,24,1.08,1.46,1775000,237700
61,1,1,3,1,24,1.17,1.46,8543000,295900
57,1,1,3,1,30,1.2,1.46,1068000,216700
69,0,1,3,1,30,1.17,1.46,6887000,218900
78,0,1,3,1,21,1.1,1.46,692000,140500
56,0,0,3,1,28,1.1,1.46,7183000,235700
53,1,1,3,1,25,1.2,1.46,6778000,257300
75,0,0,3,1,21,1.03,1.46,9314000,279400
75,1,1,3,1,21,1.16,1.46,9500000,360900
52,1,1,3,1,20,1.06,1.46,4836000,137100
80,0,0,3,1,30,1.11,1.46,3907000,143000
69,0,1,3,1,25,1.06,1.46,6842000,209500
72,1,1,3,1,28,1.12,1.46,603000,364400
40,1,0,3,1,16,1.11,1.46,3246000,330800
25,0,0,3,1,15,1.13,1.46,6814000,329700
66,1,0,3,1,24,1.16,1.46,2635000,393000
45,0,1,3,1,17,1.07,1.46,974000,265400
65,0,1,3,1,26,1.11,1.46,4670000,277900
47,0,0,3,1,15,1.16,1.46,3442000,366500
57,1,0,3,1,28,1.15,1.46,9726000,291500
33,1,0,3,1,16,1.04,1.46,1867000,131500
22,0,1,3,1,18,1.08,1.46,9606000,242200
43,0,1,3,1,17,1.04,1.46,4076000,130300
66,0,1,3,1,27,1.05,1.46,7846000,209000
50,1,1,3,1,16,1.1,1.46,5187000,346800
66,1,0,3,1,30,1.06,1.46,8138000,311600
25,0,1,3,1,17,1.15,1.46,437000,132700
66,1,0,3,1,20,1.09,1.46,2965000,389700
57,1,1,3,1,20,1.06,1.46,2200000,215800
33,1,1,3,1,15,1.16,1.46,1948000,171300
41,1,1,3,1,15,1.07,1.46,3947000,155300
79,1,1,3,1,29,1.03,1.46,7868000,195800
40,1,1,3,1,18,1.05,1.46,3384000,307300
74,1,0,3,1,20,1.14,1.46,2613000,381500
72,1,0,3,1,28,1.08,1.46,4013000,193100
64,1,0,3,1,25,1.17,1.46,8373000,344500
61,0,1,3,1,24,1.06,1.46,939000,283900
72,0,1,3,1,21,1.13,1.46,9358000,322200
79,0,1,3,1,30,1.03,1.46,2322000,305300
38,0,1,3,1,15,1.13,1.46,7161000,273800
64,1,0,3,1,25,1.15,1.46,5751000,173900
31,0,1,3,1,18,1.13,1.46,8365000,198400
67,1,1,3,1,25,1.09,1.46,2403000,258900
76,1,0,3,1,23,1.11,1.46,5817000,344500
71,1,1,3,1,27,1.2,1.46,8412000,388300
75,0,1,3,1,22,1.19,1.46,819000,154000
64,1,0,3,1,27,1.17,1.46,7637000,288600
49,1,0,3,1,19,1.15,1.46,3326000,325700
79,1,0,3,1,26,1.15,1.46,2540000,217900
23,1,0,3,1,18,1.19,1.46,1792000,185500
77,1,0,3,1,26,1.13,1.46,2151000,213500
78,1,1,3,1,25,1.12,1.46,3877000,386800
60,1,1,3,1,26,1.06,1.46,2743000,279800
56,0,1,3,1,27,1.18,1.46,7161000,226000
60,1,0,3,1,22,1.09,1.46,2955000,337900
79,0,1,3,1,28,1.1,1.46,1087000,199300
38,0,1,3,1,19,1.18,1.46,5791000,350100
56,0,1,3,1,26,1.03,1.46,3684000,218900
67,0,0,3,1,29,1.04,1.46,9198000,176400
60,1,1,3,1,21,1.1,1.46,9631000,242300
67,0,0,3,1,26,1.2,1.46,9411000,132500
78,1,0,3,1,23,1.13,1.46,3103000,298900
74,1,0,3,1,28,1.18,1.46,4048000,137500
63,1,0,3,1,22,1.18,1.46,188000,126400
47,0,1,3,1,15,1.03,1.46,3790000,306600
52,0,1,3,1,20,1.14,1.46,6496000,332000
50,0,0,3,1,18,1.14,1.46,3470000,251800
76,1,0,3,1,20,1.2,1.46,3788000,112500
76,0,1,3,1,21,1.04,1.46,4821000,366600
28,1,1,3,1,15,1.17,1.46,2878000,338800
45,0,1,3,1,18,1.12,1.46,919000,182600
62,1,0,3,1,21,1.1,1.46,9337000,310300
71,0,0,3,1,25,1.08,1.46,9347000,314100
34,0,0,3,1,18,1.12,1.46,5239000,370900
62,1,0,3,1,21,1.11,1.46,5006000,341400
62,1,1,3,1,24,1.19,1.46,6116000,147700
78,0,0,3,1,27,1.03,1.46,7714000,257800
56,0,1,3,1,24,1.16,1.46,4876000,223900
46,1,0,3,1,16,1.12,1.46,4805000,270000
66,1,0,3,1,25,1.18,1.46,7841000,387400
71,1,1,3,1,27,1.2,1.46,1462000,348400
59,1,1,3,1,20,1.15,1.46,1610000,295800
54,0,0,3,1,24,1.17,1.46,8369000,322300
65,0,0,3,1,25,1.05,1.46,9294000,312700
79,1,0,3,1,28,1.06,1.46,1091000,231900
77,0,0,3,1,26,1.13,1.46,2330000,345800
57,0,1,3,1,23,1.06,1.46,6764000,336200
78,1,0,3,1,20,1.19,1.46,2472000,397400
44,0,1,3,1,16,1.16,1.46,7272000,258500
68,0,0,3,1,26,1.1,1.46,2053000,112000
76,1,1,3,1,26,1.06,1.46,3391000,144100
71,0,0,3,1,29,1.07,1.46,196000,242400
61,1,0,3,1,21,1.18,1.46,4709000,161800
78,0,1,3,1,26,1.09,1.46,4177000,267800
52,1,0,3,1,29,1.19,1.46,663000,264800
42,0,0,3,1,19,1.12,1.46,1782000,249300
54,1,0,3,1,30,1.07,1.46,6900000,318900
74,1,0,3,1,28,1.16,1.46,8348000,123000
52,0,0,3,1,28,1.11,1.46,8210000,254900
51,0,0,3,1,25,1.03,1.46,3398000,207800
55,1,1,3,1,27,1.05,1.46,2841000,122100
55,0,1,3,1,29,1.1,1.46,8252000,134300
76,1,1,3,1,28,1.07,1.46,3046000,203900
35,0,0,3,1,18,1.13,1.46,3478000,371100
64,1,0,3,1,29,1.13,1.46,2742000,181600
65,1,0,3,1,25,1.03,1.46,8717000,153800
74,0,1,3,1,27,1.09,1.46,3177000,336600
72,1,1,3,1,30,1.18,1.46,627000,211300
77,1,1,3,1,20,1.12,1.46,5700000,323000
80,0,1,3,1,30,1.07,1.46,7903000,392600
24,0,0,3,1,19,1.14,1.46,3902000,121600
41,1,0,3,1,15,1.14,1.46,7517000,152600
59,0,0,3,1,25,1.15,1.46,8530000,284100
36,0,0,3,1,15,1.14,1.46,4238000,324700
74,0,1,3,1,23,1.04,1.46,8242000,340400
74,0,0,3,1,25,1.18,1.46,3225000,344000
30,0,0,3,1,17,1.14,1.46,2463000,381300
20,1,1,3,1,19,1.17,1.46,5639000,169300
74,0,0,3,1,23,1.13,1.46,7285000,249600
40,1,0,3,1,18,1.15,1.46,6909000,160700
35,1,0,3,1,17,1.12,1.46,5237000,397500
71,0,1,3,1,30,1.04,1.46,9359000,214900
69,1,0,3,1,24,1.08,1.46,2282000,272700
48,1,0,3,1,19,1.17,1.46,1334000,394100
44,0,0,3,1,16,1.09,1.46,3522000,331100
75,0,1,3,1,30,1.13,1.46,7315000,241800
60,1,1,3,1,28,1.19,1.46,6464000,138500
79,1,1,3,1,26,1.11,1.46,8336000,172600
62,0,1,3,1,26,1.08,1.46,3502000,134100
79,1,1,3,1,29,1.1,1.46,1616000,174300
24,1,1,3,1,19,1.11,1.46,7953000,252000
68,1,0,3,1,26,1.03,1.46,1526000,337100
61,0,0,3,1,27,1.14,1.46,8333000,246800
53,1,0,3,1,29,1.11,1.46,7083000,163100
77,1,1,3,1,30,1.14,1.46,2214000,353100
68,1,1,3,1,22,1.03,1.46,4852000,308400
30,0,1,3,1,19,1.16,1.46,9919000,378600
55,1,1,3,1,27,1.11,1.46,5761000,336100
76,1,1,3,1,22,1.08,1.46,3530000,382400
20,1,0,3,1,15,1.05,1.46,8183000,105500
62,1,0,3,1,29,1.1,1.46,2155000,182300
53,1,1,3,1,25,1.08,1.46,6184000,329300
23,1,0,3,1,15,1.03,1.46,7200000,260800
56,0,0,3,1,24,1.09,1.46,5912000,359000
58,1,0,3,1,21,1.11,1.46,8891000,149400
54,1,0,3,1,23,1.09,1.46,1568000,165100
46,1,1,3,1,15,1.12,1.46,1038000,263700
23,0,0,3,1,18,1.03,1.46,5386000,350100
22,1,1,3,1,16,1.03,1.46,678000,243200
45,0,1,3,1,17,1.03,1.46,6079000,254300
62,0,1,3,1,20,1.13,1.46,3734000,390400
79,1,1,3,1,24,1.11,1.46,9708000,127400
52,1,1,3,1,22,1.19,1.46,7609000,265800
60,1,1,3,1,28,1.03,1.46,7333000,291700
46,0,1,3,1,17,1.05,1.46,2724000,264600
33,0,0,3,1,16,1.09,1.46,5213000,214000
79,0,1,3,1,30,1.2,1.46,7713000,364400
43,1,1,3,1,17,1.06,1.46,4098000,224300
28,1,1,3,1,17,1.1,1.46,6729000,351700
74,1,1,3,1,27,1.16,1.46,3665000,304900
25,1,0,3,1,15,1.14,1.46,6288000,206500
70,1,1,3,1,24,1.11,1.46,6050000,371600
71,1,0,3,1,25,1.13,1.46,2632000,215600
67,1,0,3,1,21,1.12,1.46,2854000,364900
80,1,1,3,1,30,1.08,1.46,5402000,388900
69,0,1,3,1,23,1.08,1.46,9837000,221600
73,1,1,3,1,21,1.05,1.46,2971000,378500
73,1,0,3,1,20,1.18,1.46,6175000,237300
63,1,1,3,1,29,1.16,1.46,8569000,303700
54,0,1,3,1,29,1.13,1.46,9180000,393500
23,0,1,3,1,15,1.05,1.46,3440000,326100
29,1,0,3,1,18,1.17,1.46,6993000,153600
56,1,1,3,1,25,1.13,1.46,9685000,305600
40,0,1,3,1,19,1.07,1.46,1330000,185000
23,1,0,3,1,17,1.04,1.46,3100000,177800
71,0,0,3,1,21,1.13,1.46,2575000,297800
36,1,1,3,1,18,1.2,1.46,2519000,327000
23,1,0,3,1,18,1.06,1.46,7575000,385900
32,1,1,3,1,17,1.06,1.46,9645000,204200
44,0,1,3,1,16,1.04,1.46,6517000,223300
53,1,1,3,1,30,1.18,1.46,3332000,231600
76,1,1,3,1,20,1.12,1.46,6467000,147400
29,1,1,3,1,19,1.13,1.46,4981000,370300
41,0,1,3,1,15,1.19,1.46,176000,379300
56,0,0,3,1,24,1.14,1.46,4345000,310100
36,0,1,3,1,18,1.04,1.46,7326000,265000
64,0,0,3,1,22,1.15,1.46,5942000,164100
44,0,1,3,1,18,1.07,1.46,1636000,278600
54,1,0,3,1,23,1.12,1.46,280000,126000
62,1,0,3,1,20,1.13,1.46,2083000,223200
76,1,1,3,1,24,1.19,1.46,8966000,293000
22,0,0,3,1,17,1.16,1.46,3304000,157200
30,0,1,3,1,17,1.06,1.46,4199000,224000
53,1,0,3,1,25,1.03,1.46,3389000,322200
21,0,0,3,1,18,1.09,1.46,7657000,245800
55,1,0,3,1,30,1.13,1.46,1023000,308200
69,1,1,3,1,28,1.12,1.46,802000,218900
75,1,1,3,1,22,1.05,1.46,3543000,149100
69,1,0,3,1,26,1.18,1.46,3246000,176300
63,1,0,3,1,23,1.14,1.46,1076000,282000
23,1,1,3,1,18,1.12,1.46,9699000,204900
29,1,0,3,1,17,1.13,1.46,8776000,285200
60,1,1,3,1,21,1.14,1.46,8995000,119000
27,0,1,3,1,19,1.08,1.46,5780000,154900
60,1,0,3,1,29,1.04,1.46,5722000,355800
75,1,0,3,1,24,1.17,1.46,7233000,276600
62,1,1,3,1,22,1.08,1.46,8728000,273300
62,1,1,3,1,22,1.1,1.46,9748000,196700
60,1,1,3,1,24,1.19,1.46,313000,238900
50,1,0,3,1,15,1.18,1.46,7173000,399900
66,1,1,3,1,30,1.16,1.46,5336000,364300
36,0,0,3,1,18,1.12,1.46,743000,280800
72,1,0,3,1,22,1.15,1.46,6686000,198700
68,1,0,3,1,29,1.2,1.46,4598000,233800
67,1,0,3,1,29,1.18,1.46,867000,199900
71,1,0,3,1,27,1.13,1.46,6920000,143500
69,1,0,3,1,26,1.09,1.46,8582000,278100
64,0,0,3,1,25,1.06,1.46,2900000,144600
54,1,0,3,1,27,1.12,1.46,1325000,377700
55,0,0,3,1,24,1.12,1.46,1568000,349900
33,1,1,3,1,17,1.11,1.46,5991000,218800
70,0,0,3,1,20,1.14,1.46,4690000,143300
44,0,0,3,1,18,1.14,1.46,6409000,123400
29,0,1,3,1,15,1.03,1.46,4985000,151000
29,0,1,3,1,19,1.19,1.46,8900000,346500
22,0,1,3,1,17,1.14,1.46,5421000,196400
61,1,1,3,1,22,1.03,1.46,1417000,236000
76,0,0,3,1,25,1.17,1.46,8282000,267400
69,1,0,3,1,27,1.08,1.46,7196000,299500
50,0,0,3,1,15,1.13,1.46,8484000,347800
56,1,0,3,1,27,1.03,1.46,152000,158900
57,1,0,3,1,30,1.13,1.46,162000,127400
52,0,0,3,1,30,1.04,1.46,290000,161000
71,1,1,3,1,29,1.17,1.46,8412000,317800
65,0,0,3,1,20,1.13,1.46,1895000,327000
79,0,0,3,1,30,1.1,1.46,5429000,122300
65,0,0,3,1,22,1.14,1.46,8157000,318200
59,0,1,3,1,29,1.03,1.46,2676000,268600
52,1,0,3,1,27,1.2,1.46,6435000,326000
58,0,0,3,1,28,1.09,1.46,631000,224400
75,0,1,3,1,29,1.09,1.46,3389000,153300
70,1,1,3,1,30,1.19,1.46,2769000,215400
79,1,0,3,1,20,1.08,1.46,8709000,349400
55,0,1,3,1,20,1.1,1.46,1615000,111800
72,0,1,3,1,28,1.09,1.46,8799000,379400
62,1,0,3,1,21,1.05,1.46,1174000,159800
67,1,1,3,1,25,1.2,1.46,6265000,231700
50,0,0,3,1,16,1.07,1.46,8889000,241900
63,1,1,3,1,30,1.07,1.46,8292000,254000
60,1,1,3,1,30,1.18,1.46,945000,144200
20,1,1,3,1,18,1.16,1.46,3978000,246600
47,1,0,3,1,15,1.12,1.46,154000,360000
64,1,0,3,1,26,1.05,1.46,2626000,287300
68,0,1,3,1,20,1.04,1.46,3716000,335500
61,0,1,3,1,23,1.08,1.46,6600000,158300
24,1,1,3,1,19,1.12,1.46,7533000,250400
78,1,0,3,1,29,1.04,1.46,3610000,285000
74,1,1,3,1,24,1.05,1.46,403000,305000
74,1,1,3,1,25,1.08,1.46,5707000,385100
72,0,0,3,1,27,1.07,1.46,2678000,197200
68,0,1,3,1,23,1.09,1.46,5240000,148600
72,1,1,3,1,25,1.04,1.46,3680000,121000
67,0,0,3,1,22,1.16,1.46,4732000,103600
20,1,1,3,1,15,1.12,1.46,8558000,256500
67,0,0,3,1,25,1.13,1.46,4795000,198600
64,0,1,3,1,24,1.13,1.46,7121000,231100
74,1,0,3,1,23,1.2,1.46,6087000,308300
56,0,1,3,1,27,1.1,1.46,8588000,387800
44,1,1,3,1,19,1.13,1.46,1380000,121600
63,0,1,3,1,23,1.2,1.46,8204000,206400
51,0,0,3,1,20,1.18,1.46,9949000,331300
76,1,0,3,1,28,1.09,1.46,3558000,105400
59,0,1,3,1,21,1.18,1.46,8209000,141600
60,0,1,3,1,20,1.13,1.46,1251000,241100
67,0,0,3,1,30,1.16,1.46,5507000,120500
74,1,0,3,1,23,1.19,1.46,6321000,236100
43,1,0,3,1,16,1.15,1.46,8949000,354300
67,1,0,3,1,25,1.03,1.46,3603000,117300
44,0,0,3,1,19,1.09,1.46,547000,358800
33,0,1,3,1,16,1.03,1.46,3985000,143900
70,0,1,3,1,27,1.03,1.46,5212000,372400
69,1,1,3,1,22,1.13,1.46,3322000,123000
78,0,0,3,1,26,1.12,1.46,1572000,295000
55,1,0,3,1,20,1.12,1.46,3430000,117400
70,0,0,3,1,23,1.03,1.46,8602000,142000
62,1,0,3,1,24,1.1,1.46,3173000,252900
73,1,0,3,1,23,1.07,1.46,7204000,287500
20,1,0,3,1,15,1.18,1.46,8964000,125800
63,0,0,3,1,26,1.07,1.46,3529000,195800
72,0,1,3,1,29,1.15,1.46,8655000,291100
40,1,0,3,1,16,1.1,1.46,6079000,181900
67,0,0,3,1,25,1.15,1.46,2722000,144700
57,1,1,3,1,24,1.17,1.46,9279000,122700
75,0,0,3,1,29,1.16,1.46,5173000,125600
46,1,0,3,1,15,1.04,1.46,1877000,328300
51,1,0,3,1,24,1.09,1.46,208000,281900
77,0,1,3,1,28,1.06,1.46,481000,203300
69,0,0,3,1,29,1.17,1.46,9979000,113000
52,0,1,3,1,29,1.03,1.46,2093000,376900
25,0,1,3,1,18,1.12,1.46,6703000,102600
49,1,1,3,1,15,1.03,1.46,7368000,388300
77,0,0,3,1,28,1.1,1.46,2445000,228100
62,1,0,3,1,24,1.12,1.46,7575000,263200
34,1,1,3,1,17,1.16,1.46,7879000,215500
53,1,0,3,1,23,1.19,1.46,2059000,181000
31,0,1,3,1,17,1.18,1.46,5166000,256800
53,0,1,3,1,20,1.19,1.46,3278000,199800
54,0,1,3,1,24,1.06,1.46,1386000,388900
77,0,0,3,1,22,1.1,1.46,7511000,113700
54,0,0,3,1,23,1.06,1.46,9859000,206500
55,1,0,3,1,27,1.05,1.46,5280000,350100
49,0,0,3,1,15,1.06,1.46,5687000,243800
21,0,1,3,1,17,1.18,1.46,6031000,235400
66,0,0,3,1,27,1.14,1.46,6681000,153100
40,0,1,3,1,15,1.2,1.46,2623000,162000
27,0,0,3,1,15,1.12,1.46,4521000,277600
29,0,0,3,1,15,1.09,1.46,8208000,391800
68,1,1,3,1,25,1.19,1.46,4177000,191500
62,1,1,3,1,24,1.06,1.46,5467000,210300
52,0,1,3,1,27,1.12,1.46,1327000,224300
65,0,1,3,1,20,1.2,1.46,7960000,289500
63,1,1,3,1,28,1.08,1.46,377000,260100
59,1,1,3,1,24,1.19,1.46,302000,134000
63,0,0,3,1,25,1.16,1.46,5809000,335300
74,1,1,3,1,25,1.13,1.46,2245000,348600
58,1,0,3,1,27,1.17,1.46,1696000,212600
64,1,0,3,1,28,1.15,1.46,7241000,329000
59,0,1,3,1,27,1.15,1.46,878000,148100
64,1,1,3,1,28,1.04,1.46,5410000,301500
77,0,0,3,1,21,1.03,1.46,655000,143200
72,0,0,3,1,26,1.12,1.46,2026000,217500
43,0,0,3,1,16,1.06,1.46,2464000,384100
64,1,0,3,1,21,1.12,1.46,1260000,209600
67,0,1,3,1,25,1.09,1.46,7686000,313000
29,0,0,3,1,17,1.08,1.46,645000,216800
56,1,0,3,1,29,1.16,1.46,8811000,331900
44,0,1,3,1,18,1.04,1.46,2208000,257900
32,0,0,3,1,16,1.17,1.46,7223000,324800
76,1,1,3,1,30,1.05,1.46,1450000,294900
58,1,1,3,1,23,1.16,1.46,704000,300300
64,1,1,3,1,25,1.03,1.46,2943000,137200
51,1,0,3,1,24,1.11,1.46,9492000,253200
42,1,1,3,1,16,1.2,1.46,1380000,242400
69,0,1,3,1,27,1.14,1.46,6675000,399300
74,1,1,3,1,30,1.14,1.46,1574000,337400
69,1,0,3,1,30,1.17,1.46,75000,196900
26,0,1,3,1,16,1.1,1.46,9602000,309600
46,1,0,3,1,17,1.03,1.46,2271000,393600
55,1,0,3,1,24,1.08,1.46,6404000,349300
78,1,0,3,1,26,1.12,1.46,2951000,351200
39,1,0,3,1,17,1.2,1.46,9099000,396900
54,1,1,3,1,26,1.14,1.46,7310000,342200
36,0,0,3,1,18,1.18,1.46,9643000,319700
41,1,0,3,1,18,1.11,1.46,4500000,343700
61,0,0,3,1,30,1.19,1.46,555000,170900
61,1,0,3,1,28,1.19,1.46,419000,398700
62,0,0,3,1,22,1.13,1.46,9914000,243400
65,1,1,3,1,26,1.04,1.46,9868000,135600
77,1,0,3,1,26,1.13,1.46,4537000,376100
73,0,1,3,1,22,1.15,1.46,3902000,132800
54,1,0,3,1,21,1.16,1.46,7359000,329900
74,1,1,3,1,21,1.17,1.46,8750000,362800
65,0,0,3,1,26,1.19,1.46,9854000,330800
54,1,0,3,1,24,1.05,1.46,127000,134500
79,1,0,3,1,28,1.03,1.46,8527000,132800
76,1,1,3,1,29,1.18,1.46,2867000,373100
51,0,0,3,1,28,1.1,1.46,4898000,214500
66,1,1,3,1,30,1.06,1.46,3369000,385900
57,0,0,3,1,26,1.17,1.46,5651000,240000
38,0,1,3,1,15,1.1,1.46,3838000,259900
42,1,0,3,1,18,1.16,1.46,5956000,395000
57,0,0,3,1,23,1.2,1.46,3157000,348100
76,0,1,3,1,24,1.17,1.46,8858000,110300
54,0,0,3,1,28,1.13,1.46,387000,192600
34,1,0,3,1,16,1.16,1.46,6772000,257800
29,0,1,3,1,19,1.04,1.46,5212000,389300
38,0,0,3,1,16,1.19,1.46,2330000,287900
66,1,1,3,1,21,1.15,1.46,7999000,135300
66,0,1,3,1,24,1.03,1.46,1268000,240000
71,0,1,3,1,30,1.12,1.46,6591000,300500
25,1,0,3,1,16,1.2,1.46,9295000,124700
62,1,1,3,1,25,1.07,1.46,9228000,246200
20,1,0,3,1,19,1.05,1.46,9589000,175400
79,0,0,3,1,26,1.17,1.46,4112000,294800
65,1,1,3,1,26,1.13,1.46,8957000,283300
70,0,1,3,1,30,1.16,1.46,8944000,342700
58,0,0,3,1,27,1.07,1.46,8464000,311800
31,0,1,3,1,15,1.16,1.46,5619000,208900
71,1,0,3,1,26,1.06,1.46,7307000,308300
45,0,1,3,1,15,1.09,1.46,73000,306500
59,1,0,3,1,25,1.05,1.46,2511000,163300
23,0,0,3,1,15,1.09,1.46,7499000,339300
74,1,1,3,1,20,1.13,1.46,9401000,219200
71,1,0,3,1,26,1.16,1.46,9418000,296000
51,1,0,3,1,28,1.17,1.46,8142000,253600
71,1,0,3,1,20,1.07,1.46,849000,134900
63,1,0,3,1,26,1.15,1.46,8552000,347800
25,1,1,3,1,16,1.12,1.46,3990000,126100
79,0,1,3,1,22,1.12,1.46,7854000,275200
76,1,0,3,1,24,1.16,1.46,3964000,373000
59,1,1,3,1,26,1.04,1.46,170000,162800
65,0,0,3,1,30,1.16,1.46,1365000,383200
66,1,1,3,1,27,1.08,1.46,4502000,165100
54,1,0,3,1,21,1.11,1.46,7308000,240300
79,0,0,3,1,28,1.14,1.46,5204000,125400
63,1,1,3,1,24,1.19,1.46,4448000,175800
50,1,1,3,1,16,1.06,1.46,9185000,295000
77,1,1,3,1,23,1.07,1.46,2081000,376200
52,0,1,3,1,30,1.07,1.46,65000,110700
